NETWORK_SID,DATETIME_KEY,NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,RFInputPower,TID,FarEndTID,SLOT,PORT
1463527723,1/21/2021 5:15:00 AM,SOEM1,12634,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2539-TN1.1,AMM 6PC,-47.0,C39a,CT5v,1/2+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-47.0,L36c,A22b,1/19+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-37.9,L36h,A80b,1/18+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-43.8,L36k,n07a,1/14+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/12.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-47.0,L36o,p18a,1/12+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-38.8,L36n,n73a,1/13+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-38.2,L36d,A23b,1/9+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-39.1,L36a,A23a,1/8+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-42.0,L36n,A12m,1/7+,1
564303146,1/21/2021 5:15:00 AM,SOEM1,12064,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT02-TN1.1,AMM 20PB,-41.0,L36j,A12d,1/6+,1
469537761,1/21/2021 5:15:00 AM,SOEM1,12658,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2524-COPOS04.1,AMM 6PC,-58.3,C24b,C39d,1/4+,1
469537761,1/21/2021 5:15:00 AM,SOEM1,12658,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2524-COPOS04.1,AMM 6PC,-45.1,C24c,c16b,1/2+,1
1762470800,1/21/2021 5:15:00 AM,SOEM1,12672,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2537.1,AMM 6PC,-54.8,C37c,C49b,1/5+,1
1762470800,1/21/2021 5:15:00 AM,SOEM1,12672,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2537.1,AMM 6PC,-49.5,C37c,C49b,1/4+,1
1762470800,1/21/2021 5:15:00 AM,SOEM1,12672,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2537.1,AMM 6PC,-51.7,C37b,CT5i,1/2+,1
1762470800,1/21/2021 5:15:00 AM,SOEM1,12672,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2537.1,AMM 6PC,-57.6,C37b,CT5i,1/3+,1
585047676,1/21/2021 5:15:00 AM,SOEM1,12660,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2556.1,AMM 2PB,-35.1,C56c,c52b,1/2+,1
585047676,1/21/2021 5:15:00 AM,SOEM1,12660,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2556.1,AMM 2PB,-39.8,C56b,C52d,1/3+,1
1213634186,1/21/2021 5:15:00 AM,SOEM1,12749,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5068.1,AMM 6PC,-42.3,268c,N81a,1/4+,1
1213634186,1/21/2021 5:15:00 AM,SOEM1,12749,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5068.1,AMM 6PC,-42.6,268a,L04d,1/2+,1
1213634186,1/21/2021 5:15:00 AM,SOEM1,12749,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5068.1,AMM 6PC,-42.9,268b,639a,1/3+,1
2007139742,1/21/2021 5:15:00 AM,SOEM1,12746,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1696.1,AMM 2PB,-39.8,A96a,261e,1/2+,1
740570991,1/21/2021 5:15:00 AM,SOEM1,12728,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6003.1,AMM 2PB,-44.8,c03b,C86f,1/2+,1
287383161,1/21/2021 5:15:00 AM,SOEM1,12708,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5086.1,AMM 2PB,-49.2,286a,L51d,1/2+,1
2073714039,1/21/2021 5:15:00 AM,SOEM1,12731,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1691.1,AMM 6PC,-41.3,A91c,500b,1/3+,1
2073714039,1/21/2021 5:15:00 AM,SOEM1,12731,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1691.1,AMM 6PC,-56.1,A91a,A92d,1/2+,1
546290617,1/21/2021 5:15:00 AM,SOEM1,12739,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5292.1,AMM 2PB,-55.8,h92a,269c,1/2+,1
1740854815,1/21/2021 5:15:00 AM,SOEM1,12745,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5073.1,AMM 2PB,-46.7,273b,h02a,1/3+,1
1740854815,1/21/2021 5:15:00 AM,SOEM1,12745,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5073.1,AMM 2PB,-44.2,273a,210d,1/2+,1
1037076865,1/21/2021 5:15:00 AM,SOEM1,12673,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2549.1,AMM 6PC,-55.1,C49d,W01d,1/4+,1
1037076865,1/21/2021 5:15:00 AM,SOEM1,12673,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2549.1,AMM 6PC,-50.4,C49b,C37c,1/2+,1
1037076865,1/21/2021 5:15:00 AM,SOEM1,12673,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2549.1,AMM 6PC,-55.1,C49b,C37c,1/3+,1
1037076865,1/21/2021 5:15:00 AM,SOEM1,12673,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2549.1,AMM 6PC,-60.5,C49d,W01d,1/5+,1
2098817768,1/21/2021 5:15:00 AM,SOEM1,12736,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5440.1,AMM 2PB,-47.6,640a,261f,1/2+,1
1480243012,1/21/2021 5:15:00 AM,SOEM1,12733,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5435.1,AMM 2PB,-44.8,635a,215c,1/2+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-43.5,A89b,k19a,1/13+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-39.1,A89d,295e,1/5+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-42.3,A89l,ATBc,1/6+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-41.0,A89m,ATBd,1/7+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-40.1,A89c,295d,1/4+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-41.6,A89j,ATBa,1/2+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-41.6,A89k,ATBb,1/3+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-36.0,A89f,696f,1/19+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-99.9,A89i,660b,1/17+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-45.7,A89h,n77a,1/16+,1
35195026,1/21/2021 5:15:00 AM,SOEM1,12709,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1689.1,AMM 20PB,-38.8,A89g,696a,1/18+,1
155697852,1/21/2021 5:15:00 AM,SOEM1,12730,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT01-TN3-AL1692.1,AMM 20PB,-40.7,AT1d,201d,1/5+,1
155697852,1/21/2021 5:15:00 AM,SOEM1,12730,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT01-TN3-AL1692.1,AMM 20PB,-40.1,AT1j,201c,1/4+,1
155697852,1/21/2021 5:15:00 AM,SOEM1,12730,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT01-TN3-AL1692.1,AMM 20PB,-36.9,AT1y,A92m,1/8+,1
155697852,1/21/2021 5:15:00 AM,SOEM1,12730,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT01-TN3-AL1692.1,AMM 20PB,-42.9,AT10,H14A,1/14+,1
155697852,1/21/2021 5:15:00 AM,SOEM1,12730,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT01-TN3-AL1692.1,AMM 20PB,-34.7,AT1z,A92n,1/9+,1
155697852,1/21/2021 5:15:00 AM,SOEM1,12730,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT01-TN3-AL1692.1,AMM 20PB,-39.1,AT1k,A45j,1/7+,1
155697852,1/21/2021 5:15:00 AM,SOEM1,12730,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT01-TN3-AL1692.1,AMM 20PB,-39.8,AT1h,A45f,1/6+,1
210773652,1/21/2021 5:15:00 AM,SOEM1,12770,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1647-TN1.1,AMM 6PC,-43.5,A47e,ATBu,1/2+,1
210773652,1/21/2021 5:15:00 AM,SOEM1,12770,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1647-TN1.1,AMM 6PC,-41.6,A47f,541a,1/4+,1
210773652,1/21/2021 5:15:00 AM,SOEM1,12770,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1647-TN1.1,AMM 6PC,-42.3,A47a,ATBa,1/3+,1
1008026543,1/21/2021 5:15:00 AM,SOEM1,12729,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN1.1,AMM 6PC,-45.1,C86i,C21d,1/5+,1
1008026543,1/21/2021 5:15:00 AM,SOEM1,12729,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN1.1,AMM 6PC,-41.0,C86h,C73c,1/6+,1
1008026543,1/21/2021 5:15:00 AM,SOEM1,12729,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN1.1,AMM 6PC,-45.7,C86f,c03b,1/4+,1
1008026543,1/21/2021 5:15:00 AM,SOEM1,12729,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN1.1,AMM 6PC,-37.3,C86g,CT1d,1/2+,1
1008026543,1/21/2021 5:15:00 AM,SOEM1,12729,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2586-TN1.1,AMM 6PC,-38.2,C86y,CT1a,1/3+,1
248994563,1/21/2021 5:15:00 AM,SOEM1,12713,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1604-AL1679-ALWOF24.1,AMM 20PB,-50.7,A04n,n05a,1/16+,1
248994563,1/21/2021 5:15:00 AM,SOEM1,12713,1/12.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1604-AL1679-ALWOF24.1,AMM 20PB,-42.6,A04f,A85d,1/12+,1
248994563,1/21/2021 5:15:00 AM,SOEM1,12713,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1604-AL1679-ALWOF24.1,AMM 20PB,-43.8,A04g,428a,1/4+,1
248994563,1/21/2021 5:15:00 AM,SOEM1,12713,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1604-AL1679-ALWOF24.1,AMM 20PB,-47.0,A04g,L93c,1/8+,1
248994563,1/21/2021 5:15:00 AM,SOEM1,12713,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1604-AL1679-ALWOF24.1,AMM 20PB,-42.6,A04l,N47a,1/5+,1
248994563,1/21/2021 5:15:00 AM,SOEM1,12713,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1604-AL1679-ALWOF24.1,AMM 20PB,-42.6,A04c,A05b,1/18+,1
151041955,1/21/2021 5:15:00 AM,SOEM1,12795,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2580.1,AMM 2PB,-48.2,C80b,C48d,1/2+,1
151041955,1/21/2021 5:15:00 AM,SOEM1,12795,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2580.1,AMM 2PB,-42.0,C80c,C22b,1/3+,1
692628530,1/21/2021 5:15:00 AM,SOEM1,12750,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5439.1,AMM 2PB,-43.5,639a,268b,1/2+,1
543957260,1/21/2021 5:15:00 AM,SOEM1,12791,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2523.1,AMM 2PB,-47.0,C23b,CT3f,1/2+,1
242294552,1/21/2021 5:15:00 AM,SOEM1,12796,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2530.1,AMM 6PC,-44.8,C30d,C71b,1/5+,1
242294552,1/21/2021 5:15:00 AM,SOEM1,12796,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2530.1,AMM 6PC,-51.4,C30c,C40b,1/4+,1
242294552,1/21/2021 5:15:00 AM,SOEM1,12796,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2530.1,AMM 6PC,-47.3,C30b,C48c,1/2+,1
1245001812,1/21/2021 5:15:00 AM,SOEM1,12790,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2543.1,AMM 2PB,-43.5,C43b,C03c,1/2+,1
64036443,1/21/2021 5:15:00 AM,SOEM1,12789,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2503.1,AMM 6PC,-46.7,C03b,CT3e,1/2+,1
64036443,1/21/2021 5:15:00 AM,SOEM1,12789,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2503.1,AMM 6PC,-42.0,C03c,C43b,1/4+,1
231557685,1/21/2021 5:15:00 AM,SOEM1,12788,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2578.1,AMM 2PB,-36.3,C78c,c58b,1/3+,1
231557685,1/21/2021 5:15:00 AM,SOEM1,12788,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2578.1,AMM 2PB,-50.7,C78b,C08c,1/2+,1
1954924852,1/21/2021 5:15:00 AM,SOEM1,12792,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2510.1,AMM 2PB,-45.1,C10c,C87b,1/3+,1
1954924852,1/21/2021 5:15:00 AM,SOEM1,12792,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2510.1,AMM 2PB,-43.8,C10b,CT3d,1/2+,1
1802655163,1/21/2021 5:15:00 AM,SOEM1,12805,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2581.1,AMM 2PB,-40.1,C81b,CT6h,1/3+,1
1710302771,1/21/2021 5:15:00 AM,SOEM1,12798,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2571.1,AMM 2PB,-44.5,C71b,C30d,1/2+,1
756451453,1/21/2021 5:15:00 AM,SOEM1,12813,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2592.1,AMM 2PB,-41.0,C92b,C21e,1/3+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-47.3,CT5w,C39b,1/17+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-38.8,CT5m,C52e,1/15+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-42.6,CT5g,C25b,1/9+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-39.1,CT5y,C52g,1/14+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-42.9,CT5n,C54b,1/8+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-40.4,CT5f,c53b,1/7+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-45.1,CT5o,C84b,1/6+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-37.9,CT5a,CT8x,1/2+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-38.2,CT5c,CT8y,1/3+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-44.2,CT5h,CO6b,1/18+,1
1130048254,1/21/2021 5:15:00 AM,SOEM1,12633,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-COT05-TN1.1,AMM 20PB,-47.9,CT5v,C39a,1/16+,1
539154862,1/21/2021 5:15:00 AM,SOEM1,12794,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2548.1,AMM 6PC,-37.9,C48b,CT6c,1/2+,1
539154862,1/21/2021 5:15:00 AM,SOEM1,12794,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2548.1,AMM 6PC,-46.4,C48c,C30b,1/4+,1
539154862,1/21/2021 5:15:00 AM,SOEM1,12794,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2548.1,AMM 6PC,-42.6,C48b,CT6c,1/3+,1
539154862,1/21/2021 5:15:00 AM,SOEM1,12794,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2548.1,AMM 6PC,-47.3,C48d,C80b,1/5+,1
30290050,1/21/2021 5:15:00 AM,SOEM1,12797,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2540.1,AMM 2PB,-50.7,C40b,C30c,1/2+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-42.0,CT3d,C10b,1/19+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-41.0,CT3c,C08b,1/18+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-49.8,CT3i,C02d,1/14+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-42.9,CT3k,CT6k,1/7+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-41.0,CT3g,CT6b,1/6+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-43.2,CT3n,CT1t,1/5+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-44.2,CT3m,CT1s,1/4+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-42.6,CT3j,CT1r,1/3+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-43.8,CT3b,CT1q,1/2+,1
634856556,1/21/2021 5:15:00 AM,SOEM1,12800,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2550.1,AMM 2PB,-44.2,C50b,C38c,1/2+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-47.3,CT3e,C03b,1/16+,1
1676044313,1/21/2021 5:15:00 AM,SOEM1,12786,1/20.1/1,2021-01-21 00:00:00,24,Near End,TN-COT03 (CO2507).1,AMM 20PB,-47.9,CT3f,C23b,1/20+,1
1626791603,1/21/2021 5:15:00 AM,SOEM1,12804,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2564.1,AMM 2PB,-45.1,C64b,CT6g,1/2+,1
727468311,1/21/2021 5:15:00 AM,SOEM1,12803,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2532.1,AMM 2PB,-47.9,C32b,CT6f,1/2+,1
823750761,1/21/2021 5:15:00 AM,SOEM1,12802,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2535.1,AMM 2PB,-47.9,C35b,CT6e,1/2+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-45.1,CT6e,C35b,1/14+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-48.2,CT6f,C32b,1/15+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-39.1,CT6j,c59b,1/9+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-47.3,CT6d,C38b,1/8+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-43.8,CT6c,C48b,1/7+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-39.1,CT6c,C48b,1/6+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-41.3,CT6k,CT3k,1/3+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-40.1,CT6b,CT3g,1/2+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-47.0,CT6g,C64b,1/16+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-46.4,CT6i,CP5d,1/18+,1
1383407114,1/21/2021 5:15:00 AM,SOEM1,12793,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-COT06.1,AMM 20PB,-39.1,CT6h,C81b,1/17+,1
991910557,1/21/2021 5:15:00 AM,SOEM1,12801,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6012.1,AMM 2PB,-47.9,c12c,c25b,1/3+,1
991910557,1/21/2021 5:15:00 AM,SOEM1,12801,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6012.1,AMM 2PB,-44.8,c12b,C38d,1/2+,1
947993853,1/21/2021 5:15:00 AM,SOEM1,12810,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2521.1,AMM 6PC,-42.9,C21e,C92b,1/6+,1
947993853,1/21/2021 5:15:00 AM,SOEM1,12810,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2521.1,AMM 6PC,-48.2,C21f,C91b,1/2+,1
947993853,1/21/2021 5:15:00 AM,SOEM1,12810,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2521.1,AMM 6PC,-45.1,C21d,C86i,1/4+,1
943545412,1/21/2021 5:15:00 AM,SOEM1,12840,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5310.1,AMM 2PB,-41.6,510a,A59e,1/2+,1
1558927949,1/21/2021 5:15:00 AM,SOEM1,12842,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5309.1,AMM 2PB,-40.1,509a,L26f,1/2+,1
949372096,1/21/2021 5:15:00 AM,SOEM1,12822,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5422.1,AMM 2PB,-38.8,522a,ATFd,1/2+,1
488478969,1/21/2021 5:15:00 AM,SOEM1,12847,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5451.1,AMM 2PB,-45.4,651b,285b,1/2+,1
745839525,1/21/2021 5:15:00 AM,SOEM1,12799,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2538.1,AMM 6PC,-45.1,C38b,CT6d,1/4+,1
745839525,1/21/2021 5:15:00 AM,SOEM1,12799,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2538.1,AMM 6PC,-44.2,C38d,c12b,1/2+,1
745839525,1/21/2021 5:15:00 AM,SOEM1,12799,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2538.1,AMM 6PC,-42.6,C38c,C50b,1/3+,1
1094403597,1/21/2021 5:15:00 AM,SOEM1,12809,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2502.1,AMM 6PC,-51.4,C02d,CT3i,1/2+,1
409617872,1/21/2021 5:15:00 AM,SOEM1,12823,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5431.1,AMM 2PB,-43.2,631a,x38a,1/3+,1
409617872,1/21/2021 5:15:00 AM,SOEM1,12823,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5431.1,AMM 2PB,-44.8,631b,L54c,1/2+,1
905825932,1/21/2021 5:15:00 AM,SOEM1,12854,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4950-TN1.1,AMM 6PC,-42.9,L50e,511a,1/6+,1
905825932,1/21/2021 5:15:00 AM,SOEM1,12854,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4950-TN1.1,AMM 6PC,-52.0,L50f,237b,1/5+,1
